category_id,state,title,type,naic_code,buyer,deadline,agency,contract_link,notice_id,purchasing_department,contact_office_name,contact_officer_number,contact_officer_email,keywords,description
"Supplies: Drug, Alcohol, Laboratory Reagents, Test Kits",DL,Defense Logistics Agency is Seeking Bids for Control Glucose,Federal,,Defense Logistics Agency,03-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE2DS22T6877,SPE2DS22T6877,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 2 EA Formaldehyde Soluti - FSC #6550
"Supplies: Drug, Alcohol, Laboratory Reagents, Test Kits",DL,Defense Logistics Agency is Seeking Bids for Survival Kit Indivi,Federal,,Defense Logistics Agency,03-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE2DS22T6800,SPE2DS22T6800,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 108 EA Survival Kit Indivi - FSC #6545
"Supplies: Drug, Alcohol, Laboratory Reagents, Test Kits",DL,Defense Logistics Agency is Seeking Bids for Colorimeter Bromine,Federal,,Defense Logistics Agency,04-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE2DH22T2676,SPE2DH22T2676,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Colorimeter Bromine - FSC #6630
"Supplies: Drug, Alcohol, Laboratory Reagents, Test Kits",DL,Defense Logistics Agency is Seeking Bids for Meter Conductivity,Federal,,Defense Logistics Agency,04-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE2DH22T2673,SPE2DH22T2673,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Viscometer Tube Typ - FSC #6630
"Supplies: Drug, Alcohol, Laboratory Reagents, Test Kits",DL,Defense Logistics Agency is Seeking Bids for Viscometer Tube Typ,Federal,,Defense Logistics Agency,04-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE2DH22T2662,SPE2DH22T2662,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 20 PG Cuvette Multi-Sampl - FSC #6630
"Supplies: Drug, Alcohol, Laboratory Reagents, Test Kits",DL,Defense Logistics Agency is Seeking Bids for Cuvette Multi-Sampl,Federal,,Defense Logistics Agency,04-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE2DH22T2552,SPE2DH22T2552,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Vapor Pressure Appa - FSC #6630
"Supplies: Drug, Alcohol, Laboratory Reagents, Test Kits",DL,Defense Logistics Agency is Seeking Bids for Vapor Pressure Appa,Federal,,Defense Logistics Agency,02-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE8E822T2524,SPE8E822T2524,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Boiler Water Testin - FSC #6630
"Supplies: Drug, Alcohol, Laboratory Reagents, Test Kits",DL,Defense Logistics Agency is Seeking Bids for Boiler Water Testin,Federal,,Defense Logistics Agency,09-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M522T275T,SPE7M522T275T,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1007 BX Tube Gas Detector C - FSC #6665
"Supplies: Drug, Alcohol, Laboratory Reagents, Test Kits",DL,Defense Logistics Agency is Seeking Bids for Tube Gas Detector C,Federal,,Defense Logistics Agency,09-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M122T298B,SPE7M122T298B,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 11 EA Paper Chemical Agen - FSC #6665
"Supplies: Drug, Alcohol, Laboratory Reagents, Test Kits",DL,Defense Logistics Agency is Seeking Bids for Paper Chemical Agen,Federal,,Defense Logistics Agency,09-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M122T297J,SPE7M122T297J,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 KT Water Testing Kit C - FSC #6665
