category_id,state,title,type,naic_code,buyer,deadline,agency,contract_link,notice_id,purchasing_department,contact_office_name,contact_officer_number,contact_officer_email,keywords,description
" Supplies: Hardware, Abrasive, Nuts, Bolts, Bearing Bids",DL,Defense Logistics Agency is Seeking Bids for Bearing Roller Cyli,Federal,,Defense Logistics Agency,"Jun 1, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A622T76N9,"SPE4A622T76N9    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 16 EA Bearing Roller Cyli - Small Business Set-Aside 100% - FSC #3110
" Supplies: Hardware, Abrasive, Nuts, Bolts, Bearing Bids",DL,Defense Logistics Agency is Seeking Bids for Bearing  Sleeve,Federal,,Defense Logistics Agency,"Jun 1, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A622T76N8,"SPE4A622T76N8    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 25 EA Bearing  Sleeve  - FSC #3120
" Supplies: Hardware, Abrasive, Nuts, Bolts, Bearing Bids",DL,Defense Logistics Agency is Seeking Bids for Bearing Ball Duplex,Federal,,Defense Logistics Agency,"Jun 1, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A622T76N5,"SPE4A622T76N5    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1411 EA Bearing Ball Duplex  - FSC #3110
" Supplies: Hardware, Abrasive, Nuts, Bolts, Bearing Bids",DL,Defense Logistics Agency is Seeking Bids for Bearing Sleeve,Federal,,Defense Logistics Agency,"Jun 1, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A622T76N4,"SPE4A622T76N4    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 53 EA Bearing Sleeve  - FSC #3120
" Supplies: Hardware, Abrasive, Nuts, Bolts, Bearing Bids",DL,Defense Logistics Agency is Seeking Bids for Bushing Sleeve,Federal,,Defense Logistics Agency,"Jun 1, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A622T76M5,"SPE4A622T76M5    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 12 EA Bushing Sleeve  - FSC #3120
" Supplies: Hardware, Abrasive, Nuts, Bolts, Bearing Bids",DL,Defense Logistics Agency is Seeking Bids for Bearing  Ball  Airfra,Federal,,Defense Logistics Agency,"Jun 1, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A622T76M3,"SPE4A622T76M3    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 44 EA Bearing  Ball  Airfra  - FSC #3110
" Supplies: Hardware, Abrasive, Nuts, Bolts, Bearing Bids",DL,Defense Logistics Agency is Seeking Bids for Bearing Plain Rod E,Federal,,Defense Logistics Agency,"Jun 1, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A622T76M1,"SPE4A622T76M1    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 25 EA Bearing Plain Rod E  - FSC #3120
" Supplies: Hardware, Abrasive, Nuts, Bolts, Bearing Bids",DL,Defense Logistics Agency is Seeking Bids for Bushing Sleeve,Federal,,Defense Logistics Agency,"Jun 1, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A622T76L1,"SPE4A622T76L1    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Bushing Sleeve  - FSC #3120
" Supplies: Hardware, Abrasive, Nuts, Bolts, Bearing Bids",DL,Defense Logistics Agency is Seeking Bids for Parts Kit Bearing Rep,Federal,,Defense Logistics Agency,"Jun 1, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A622T76L0,"SPE4A622T76L0    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 KT Parts Kit Bearing Rep  - FSC #3120
" Supplies: Hardware, Abrasive, Nuts, Bolts, Bearing Bids",DL,Defense Logistics Agency is Seeking Bids for Parts Kit Bearing Rep,Federal,,Defense Logistics Agency,"Jun 1, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A622T76K7,"SPE4A622T76K7    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 KT Parts Kit Bearing Rep  - FSC #3120
" Supplies: Hardware, Abrasive, Nuts, Bolts, Bearing Bids",DL,Defense Logistics Agency is Seeking Bids for Bushing Sleeve,Federal,,Defense Logistics Agency,"Jun 1, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A622T76K6,"SPE4A622T76K6    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Bushing Sleeve  - FSC #3120
" Supplies: Hardware, Abrasive, Nuts, Bolts, Bearing Bids",DL,Defense Logistics Agency is Seeking Bids for Bearing Washer Thru,Federal,,Defense Logistics Agency,"Jun 1, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A622T76K1,"SPE4A622T76K1    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Bearing Washer Thru  - FSC #3120
