category_id,state,title,type,naic_code,buyer,deadline,agency,contract_link,notice_id,purchasing_department,contact_office_name,contact_officer_number,contact_officer_email,keywords,description
"Trades and Subcontracts: HVAC, Refrigeration, Mechanical Bids",WA,Lower Monumental JFF Fire Protection Upgrade,Federal,,Department of Defense,Today,Department of Defense,https://sam.gov/opp/d56124f553f54afbb652ad30f957f0b6/view,W912EF-22-R-SS20,Purchasing,,703-695-7145,Nathan.I.Bruce@usace.army.mil,,"Lower Monumental Juvenile Fish Facility Fire Protection Upgrade Sources Sought Notice: W912EF-22-R-SS20 The US Army Corps of Engineers, Walla Walla District is seeking sources for a construction project titled: Lower Monumental Juvenile Fish Facility Fire Protection Upgrade. The work is located in Walla Walla County, Washington. This will be a firm-fixed-price construction contract. Construction magnitude is estimated to be between $100,000 and $250,000. Performance and Payment bonds will be required. The North American Industry Classification System (NAICS) code for this project is 238220 ? Fire sprinkler system installation, and the associated small business size standard is $16,500,000. This sources-sought announcement is a tool to identify interested businesses with the technical experience and capability to accomplish this work. This is not a solicitation. Only those firms who respond to this announcement by submitting the following information will be used in determining whether to set aside this requirement. Please do not respond to this notice unless you intend to respond to the solicitation. A.) Provide a capability statement expressing interest in this requirement, a list of no more than five current or past projects demonstrating technical experience with work of a similar nature to that listed in the Summary of Scope of Work. For each project submitted, provide a brief narrative statement of the work involved, your firm's role in the project, the dollar value and the completion date. Include a statement detailing any special qualifications and certifications, applicable to the scope of this project, held by your firm and/or in-house personnel. B.) A list of references for each of the projects submitted in A.) above. Include the point of contact, title, phone number and email address. C.) Provide a statement of your firm's business size (HUBZone, Service Disabled Veteran Owned, 8(a), small disadvantaged, or women-owned) with regards to the NAICS code listed above. D.) Provide a statement that your firm intends to submit an offer on the project when it is advertised. E.) Provide a statement of your firm's bonding capacity. A statement from your surety is NOT required. F.) Cage Code and UEI number. Submit this information to Nathan.i.bruce@usace.army.mil, Contract Specialist, via email. Your response to this notice must be received on or before 10:00 AM Pacific Time on April 28, 2022. Summary of Scope of Work: Lower Monumental Project (LMA) is located on the Snake River at mile 41.6.? The project includes a dam, powerhouse, navigation lock, two fish ladders, and a juvenile fish facility (JFF).? The overall purpose of the JFF is to improve juvenile fish survival with the goal of improving adult fish returns when the juveniles return from the ocean several years later.? The JFF contains a sampling lab, repair shop, and offices to maintain the facility as well as two dorm rooms to support overnight stays for the fish barge hands and JFF maintenance workers.?This project will resolve life safety deficiencies within the JFF by installing a wet pipe sprinkler system. Major items include the pipe system and fittings, standard fire protection devices (e.g. smoke alarms, strobe and horn devices, fire smoke dampers, fire control panel, et cetera). Electrical conduit and wire will need to be laid specifically for the fire system, since fire systems cannot share conduit with other systems.? Work is estimated to be completed by March 2023."
"Trades and Subcontracts: HVAC, Refrigeration, Mechanical Bids",WA,Lower Monumental JFF Fire Protection Upgrade,Federal,,Department of Defense,Today,Department of Defense,https://sam.gov/opp/a206af14d18342588a8a6e7a054f1b4f/view,W912EF-22-R-SS20,Purchasing,,703-695-7145,Nathan.I.Bruce@usace.army.mil,,"Lower Monumental Juvenile Fish Facility Fire Protection Upgrade Sources Sought Notice: W912EF-22-R-SS20 The US Army Corps of Engineers, Walla Walla District is seeking sources for a construction project titled: Lower Monumental Juvenile Fish Facility Fire Protection Upgrade. The work is located in Walla Walla County, Washington. This will be a firm-fixed-price construction contract. Construction magnitude is estimated to be between $100,000 and $250,000. Performance and Payment bonds will be required. The North American Industry Classification System (NAICS) code for this project is 238220 ? Fire sprinkler system installation, and the associated small business size standard is $16,500,000. This sources-sought announcement is a tool to identify interested businesses with the technical experience and capability to accomplish this work. This is not a solicitation. Only those firms who respond to this announcement by submitting the following information will be used in determining whether to set aside this requirement. Please do not respond to this notice unless you intend to respond to the solicitation. A.) Provide a capability statement expressing interest in this requirement, a list of no more than five current or past projects demonstrating technical experience with work of a similar nature to that listed in the Summary of Scope of Work. For each project submitted, provide a brief narrative statement of the work involved, your firm's role in the project, the dollar value and the completion date. Include a statement detailing any special qualifications and certifications, applicable to the scope of this project, held by your firm and/or in-house personnel. B.) A list of references for each of the projects submitted in A.) above. Include the point of contact, title, phone number and email address. C.) Provide a statement of your firm's business size (HUBZone, Service Disabled Veteran Owned, 8(a), small disadvantaged, or women-owned) with regards to the NAICS code listed above. D.) Provide a statement that your firm intends to submit an offer on the project when it is advertised. E.) Provide a statement of your firm's bonding capacity. A statement from your surety is NOT required. F.) Cage Code and UEI number. Submit this information to Nathan.i.bruce@usace.army.mil, Contract Specialist, via email. Your response to this notice must be received on or before 10:00 AM Pacific Time on May 3, 2022. Summary of Scope of Work: Lower Monumental Project (LMA) is located on the Snake River at mile 41.6.? The project includes a dam, powerhouse, navigation lock, two fish ladders, and a juvenile fish facility (JFF).? The overall purpose of the JFF is to improve juvenile fish survival with the goal of improving adult fish returns when the juveniles return from the ocean several years later.? The JFF contains a sampling lab, repair shop, and offices to maintain the facility as well as two dorm rooms to support overnight stays for the fish barge hands and JFF maintenance workers.?This project will resolve life safety deficiencies within the JFF by installing a wet pipe sprinkler system. Major items include the pipe system and fittings, standard fire protection devices (e.g. smoke alarms, strobe and horn devices, fire smoke dampers, fire control panel, et cetera). Electrical conduit and wire will need to be laid specifically for the fire system, since fire systems cannot share conduit with other systems.? Work is estimated to be completed by March 2023."
"Trades and Subcontracts: HVAC, Refrigeration, Mechanical Bids",WA,HVAC Maintenance and Repair,State/Local,,"Pierce County, Washington",09-05-2022,"Pierce County, Washington",https://www.co.pierce.wa.us/5260/Current-Solicitations,22-107,Purchasing Officer,,253-798-7456,pcpurchasing@piercecountywa.go,,HVAC Maintenance and Repair
"Trades and Subcontracts: HVAC, Refrigeration, Mechanical Bids",WA,Total Small Business Set-Aside (FAR 19.5) Moses Lake ATCT HVAC Controls Upgrade,Federal,,Department of Transportation,06-05-2022,Department of Transportation,https://sam.gov/opp/608c6583878b4744b88debdfe64299bf/view,697DCK-22-R-00214,Purchasing,,202-366-4000,darren.odegard@faa.gov,,"Amendment 01: Posted April 22, 2022 ************Site Visit Time********** 4/14/22 Site visit start time chnaged to 1PM. Date is still Monday April 18, 2022 *********Clarification***********4/12/2022 Site Visit Date: Should be Monday April 18th.  ******Clarifications^^^^^^^ 4/5/2022 1) Due date is May 6, 2022 not May 13. A revised SF-1442 will be released as soon as I am able to. 2) Estimated start should be July 2022. This document defines the requirements to design and construct a new Building Automation System (BAS) for the Moses Lake, Washington Air Traffic Control Tower (MWH) and Base Building located at 7820 Andrews St NE Moses Lake, WA 98837. All existing controls equipment should be demolished and replaced with a new system, including the replacement of all control dampers. The new system should have the capacity to control and monitor the status of each of the roof top units (RTUs) and be able to control and monitor the temperature in each of the zones being served by the RTUs. The upgraded system shall utilize BACnet as the communications protocol and all new equipment should be BACnet compatible. Precision air conditioning (PAC) units in link and on intermediate floors should be tied into the new control system."
"Trades and Subcontracts: HVAC, Refrigeration, Mechanical Bids",WA,Total Small Business Set-Aside (FAR 19.5): Bldg. 5095 Replace Propane Tanks,Federal,,Department of Defense,04-06-2022,Department of Defense,https://sam.gov/opp/c78010ca8b9f4515813541f2b50f4129/view,N00253-22-Q-0016,Purchasing,,703-695-7145,lindsay.k.carrington.civ@us.navy.mil,,"NAVSEA NUWC Division, Keyport has a requirement to Provide and install 2 replacement 1,000 gallon propane tanks behind Bldg. 5095, in the Keyport Annex, Bangor, WA. The project will require the contractor to remove existing tanks, pour new concrete slab, remove small tree and provide and install new propane tanks.?The Contractor shall provide all labor, materials, and equipment, as required, to accomplish the work."
"Trades and Subcontracts: HVAC, Refrigeration, Mechanical Bids",WA,HVAC Replacement,State/Local,,"Tacoma, Washington",17-05-2022,"Tacoma, Washington",https://www.cityoftacoma.org/cms/One.aspx?portalId=169&pageId=2259,https://www.cityofta,Purchasing,,253-502-8468,,,Library HVAC Replacement
"Trades and Subcontracts: HVAC, Refrigeration, Mechanical Bids",WA,Total Small Business Set-Aside (FAR 19.5) Moses Lake ATCT HVAC Controls Upgrade,Federal,,Department of Transportation,06-05-2022,Department of Transportation,https://sam.gov/opp/2700563d331d4c6bb8a0703d7c84fb99/view,697DCK-22-R-00214,Purchasing,,202-366-4000,darren.odegard@faa.gov,,"************Site Visit Time********** 4/14/22 Site visit start time chnaged to 1PM. Date is still Monday April 18, 2022 *********Clarification***********4/12/2022 Site Visit Date: Should be Monday April 18th.  ******Clarifications^^^^^^^ 4/5/2022 1) Due date is May 6, 2022 not May 13. A revised SF-1442 will be released as soon as I am able to. 2) Estimated start should be July 2022. This document defines the requirements to design and construct a new Building Automation System (BAS) for the Moses Lake, Washington Air Traffic Control Tower (MWH) and Base Building located at 7820 Andrews St NE Moses Lake, WA 98837. All existing controls equipment should be demolished and replaced with a new system, including the replacement of all control dampers. The new system should have the capacity to control and monitor the status of each of the roof top units (RTUs) and be able to control and monitor the temperature in each of the zones being served by the RTUs. The upgraded system shall utilize BACnet as the communications protocol and all new equipment should be BACnet compatible. Precision air conditioning (PAC) units in link and on intermediate floors should be tied into the new control system."
"Trades and Subcontracts: HVAC, Refrigeration, Mechanical Bids",WA,SMALL DIAMETER PIPE INSPECTION,Federal,,Department of Defense,12-05-2022,Department of Defense,https://sam.gov/opp/8e981af6c5f541cea2eb3d711cff7ae9/view,RFISS-46,Purchasing,,703-695-7145,eric.e.seeley.civ@us.navy.mil,,"A.?? ?INTRODUCTION Naval Undersea Warfare Center, Keyport is issuing this Request for Information (RFI) solely for information and planning purposes to conduct market research in support of Handling Systems Engineering Code 1534 In Service Engineering Agent (ISEA) for Towed Array Handling Systems. Interested parties will provide industry solutions for inspection of a small diameter pipe (1? ? 6?) in a marine environment. Many commercial off the shelf (COTS) products in the industries of sewer, heat exchanger, and pipe manufacturing inspection fulfill most but not all of the desired requirements. ? Interested companies with the technologies capable of meeting the desired general requirements may submit responses that include products current and expected capabilities with modifications. This RFI is not a request for proposal and the Government will reimburse no costs associated with response to this RFI. B.?? ?BACKGROUND The US Navy is seeking information on the industry capabilities for inspection system of a small diameter pipe (1? ? 6?). ?This pipe will be referred to as a guide or stowage tube, and is part of a system that a Towed Array travels through on deployment and retrieval cycles. ?The inspection systems major components would consist of a user control system, inspection device, and cable storage. ?This system would need to be portable so it could be deployed and setup pier side to access the entry point on the vessel. ?Power would be provided by a battery and/or use standard 120 VAC 60Hz power. ?The maximum working length needed to inspect a guide or stowage tube will account for distance from system user control station to entry of guide or stowage tube. ?Diver support would be used to assist the inspection effort and access the guide or stowage tube entry point. ?Due to limitations of access, an inspection device using internal sensors is preferred, as clearance for external sensors is limited. ?Along the inspection run, the inspection device must traverse a minimum bend radius. ?These bend radius sections are through roller box assemblies, which consist of rollers made of Delrin, which reduce friction through these turns during deployment and retrieval cycles. ?The inspection device would need to be waterproof and operate in a marine environment (regular immersion in salt water). ?This desired inspection device must be able to provide visual and measurement data of reasonable resolution in real time via a user control station and save this data for post analysis using a removable storage device. ?Accurate measurement would be expected for the following conditions of the stowage or guide tube: ?submerged in saltwater, partially submerged, or empty. ?Data collection is expected to be completed in a work day (8-12 Hrs.), for the required length of guide or stowage tube. ?The systems provided software program can be used to view visual and measurement data in real time. ?The location of the inspection device would be tracked and used to mark locations of interest for post analysis. ?This program could also be used to export data to commonly available software using removable storage media. ?For post analysis, standalone PC software is used to analyze ?raw? data from inspection system to generate a CAD file or inspection report. The small diameter pipe is part of either a Thinline or Fatline Towed Array Handling System (TAHS). ?Where the pipe is referred to as a guide tube in a Thinline system, and stowage tube in a Fatline system. ?The primary differences between these two systems is working length, pipe diameter, minimum bend radius, and presence of roller boxes. ?Requirements will be separated for inspection of each handing system, however there is interest in an inspection system capable of meeting the combined requirements of each handling system. Authorized personnel will provide feedback and any technical data necessary to facilitate responses on industry capabilities. C.?? ?REQUIREMENTS The following are the requirements of the inspection system: ? See Attached Thinline Guide Tube Inspection Requirements See Attached Fatline Stowage Tube Inspection Requirements 1. Thinline Towed Array Handling System: Measure Pipe Size: 2.00 in. Nominal Diameter Min. Bend Radius: 4 ft. Travel Through Roller Boxes: YES Max. Device Size: 1.45 in. Nominal Diameter Rigid Body Length at Max. Dia.: 5 in.? Cable Working Length: at least 325 ft. 2. Fatline Towed Array Handling System: Measure Pipe Size: 4.00 - 5.56 in. Nominal Diameter Min. Bend Radius: 8 ft. Roller Boxes: NO Max. Device Size: 3.5 in. Nominal Diameter Rigid Body Length at Max. Dia.: 9 in.? Cable working length: at least 400 ft. 3. Combined Thinline and Fatline System: Measure Pipe Size: 2.00 ? 5.56 in. Nominal Diameter Min. Bend Radius: 4 ft. Travel Through Roller Boxes: YES Max. Device Size: 1.45 in. Nominal Diameter Rigid Body Length at Max. Dia.: 5 in.? Cable working length: at least 400 ft.? D.?? ?QUESTIONS Responses to this RFI should answer the following questions: NOTE: If a requirement will not be met with a current system/device, please describe the expected/theoretical capability if component(s) are upgraded/modified. 1.?? ?Portability: ?? ?a.?? ?How long does it take to setup inspection system? ?? ?b.?? ?What is the total weight of the inspection system? And its major components? ?? ?c.?? ?Does the system have a suitable hard case or shock proofing during transportation? ?? ?d.?? ?What is the waterproof rating of the major system components? ?? ?e.?? ?Can the system be frequently exposed to saltwater? 2.?? ?Visual Inspection:? ?? ?a.?? ?What is the size and resolution of the user control station display? ?? ?b.?? ?How is the visual and measurement data displayed on the user control station and/or PC? ?? ?c.?? ?What is the resolution of the camera output to the user control station? ?? ?d.?? ?Does the inspection device provide self-illumination? ?? ?e.?? ?Is the inspection device scratch resistant? ?? ?f.?? ?Is the inspection device self-leveling? ?? ?g.?? ?Is the inspection device self-centering? ?? ?h.?? ?Is the inspection device articulating? 3.?? ?Size: ?? ?a.?? ?What are the overall dimensions of the inspection system and its components? ?? ?b.?? ?What is the nominal diameter of the inspection device? ?? ?c.?? ?What is the rigid length at maximum diameter of the inspection device? ?? ? 4.?? ?Measurement: ? ?? ?a.?? ?What is the minimum and maximum pipe size that can be accurately measured? ?? ?b.?? ?What are the ranges of pipe size the inspection device can freely travel through? ?? ?c.?? ?Can the system inspect and traverse the following sections for Thinline requirements? ?? ??? ?i.?? ?1.65 in. Section less than 2 ft.? ?? ??? ?ii.?? ?2.03 in. Section up to 325 ft.? ?? ?b.?? ?Can the system inspect the following sections for Fatline requirements? ?? ??? ?i.?? ?5.00 in. Section up to 400 ft.? ?? ?d.?? ?What is the expected resolution of this measurement method? ?? ?e.?? ?Does the inspection device require internal or external sensors? ?? ?f.?? ?If any external sensors are used, what are the required clearances to obtain measurements? ?? ? ?? ?g.?? ?What is the approximate rate of acquiring measurement data per foot? ?? ?h.?? ?How is the position of the inspection device tracked within the pipe? ?? ?i.?? ?What is accuracy of the tracking the inspection device within the pipe? 5.?? ?Operating Environment:? ?? ?a.?? ?What is the maximum operational depth measurement or pressure rating inspection device is able to be submerged in water?? ?? ?b.?? ?Can the inspection device routinely operate submerged in saltwater? ?? ?c.?? ?What is the accuracy of measurements provided when the pipe is full, partially full, or empty of water? ?? ?d.?? ?What is the minimum bend radius of the inspection device? ?? ?e.?? ?Can the inspection device operate through roller box assemblies? ?? ?f.?? ?Does the inspection device damage 70-30 Copper Nickel CuNi or Delrin 100 AF material? ?? ?g.?? ?What is the working length of the inspection system? ?? ?h.?? ?What type of materials are expected to be accurately measured? ?(Ferrous or nonferrous metals) Any materials that are theoretically not accurately measured? ?? ?i.?? ?Does the system user control station and cable storage resist saltwater corrosion? ?? ?j.?? ?What saltwater temperature range can the inspection device operate? ?? ?k.?? ?What ambient air temperature range can the inspection operate? 6.?? ?Software Analysis:? ?? ?a.?? ?Does the software on Control System allow measurement to be analyzed in both real time and post inspection? ?Can data be exported to a PC with software program to analyze inspection? ?? ?b.?? ?How is the inspection device?s position tracked and saved? ?? ?c.?? ?What type of file is generated for the visual and measurement data when exported from the user control station? ?? ?d.?? ?Can inspection system generate a report of inspection (location, visual, and measurement data)? 7. Media Format:? ?? ?a.?? ?What format are the inspection system video files? 8. Data Storage:? ?? ?a.?? ?What is the maximum storage capacity for the inspection system? ?? ?b.?? ?How much pipe length, in feet, of visual and measurement data be stored for this capacity? ?? ?c.?? ?Can data be save or copied to an approved external memory device? 8. Power:? ?? ?a.?? ?What is the maximum length system can perform an inspection on battery supply? ?? ?b.?? ?Can inspection system use standard 120 VAC 60Hz power? ?? ?c.?? ?Can the inspection system battery be charged when system is plugged into standard 120 VAC 60Hz power? 9. Schedule:? ?? ?a.?? ?What is the timeframe needed to provide a concept/demonstration of a product that meets requirements? 10. Support:? ?? ?a.?? ?What is the expected operational lifetime of the inspection system? ?? ?b.?? ?Will technical support and replacements parts be available during the expected lifetime of the inspections system? ?? ?c.?? ?Are there any potential technical, cost, schedule, or performance risks of concern? 11. Combined Inspection System: ?? ?a.?? ?Can inspection system meet both Thinline and Fatline requirements in Section C.3? ?? ?b.?? ?If not, what modifications would be necessary to meet both of these requirements? ?? ?c.?? ?Please provide any additional relevant information on combining requirements. E.?? ?Firms/companies are invited to indicate their capabilities by providing specifications, brochures, manuals, reports, demonstration videos and/or other technical data, as well as identification of current customers.? F.?? ? The Government recognizes that proprietary and/or classified data may be a part of this effort. If so, clearly mark such restricted/proprietary and classified data and present them as an addendum to the non-restricted/non-proprietary and unclassified information. G.?? ?POC Information: In order to be considered for this opportunity the following information is requested: **** Please specify in your DOCUMENT FILE NAME and ?DOCUMENT TITLE, wheather the solution is intended to meet ?specifications for THINLINE or FATLINE or (if applicable) ?both THINLINE and FATLINE ***** Business Name Point of Contact Name? POC Title? Mailing Address? Phone Number Fax Number? Email? Address Duns Number Website? Cage Code ?"
"Trades and Subcontracts: HVAC, Refrigeration, Mechanical Bids",WA,Total Small Business Set-Aside (FAR 19.5): Bldg. 73 and 1058 Install HEPA Filter System,Federal,,Department of Defense,12-05-2022,Department of Defense,https://sam.gov/opp/ad8bc948671544cf82b3785066f73b76/view,N00253-22-Q-0015,Purchasing,,703-695-7145,kitty.l.candelaria.civ@us.navy.mil,,"NAVSEA NUWC Division -Keyport has a requirement for two High EfficiencyParticulate Air (HEPA) filtration systems to be fabricated and installed on to the exhaust of two (2) dust collectors one each located at? bldg. 73 and bldg. 1058 . The project will require the contractor to fabricate and install ducting for each of the two HEPA filtration systems.? The filtration systems shall fit on the existing concrete pads with the dust collection units. The Contractor shall provide all the labor, materials, and equipment, as required, to perform the work."
"Trades and Subcontracts: HVAC, Refrigeration, Mechanical Bids",WA,Total Small Business Set-Aside (FAR 19.5): Bldg 1074 AHU Replacement,Federal,,Department of Defense,09-05-2022,Department of Defense,https://sam.gov/opp/3574f7dac920426b92446e3eb709156a/view,N00253-22-Q-0014,Purchasing,,703-695-7145,kitty.candelaria@navy.mil,,"Naval Underwater Warfare Center (NUWC) Division, Keyport has a requirement to replace a?roof top air-handling unit (AHU) and install five ductless split unit systems located at bldg. 1074. The project will?require the contractor to remove and replace existing HVAC equipment; provide and install five (5) new ductless?split unit systems, install electrical circuits, plumbing, and core drilling as required."
