category_id,state,title,type,naic_code,buyer,deadline,agency,contract_link,notice_id,purchasing_department,contact_office_name,contact_officer_number,contact_officer_email,keywords,description
"Trades and Subcontracts: HVAC, Refrigeration, Mechanical Bids",OH,USCG Cleveland Harbor Removal of Grey Water System,Federal,,Department of Homeland Security,04-05-2022,Department of Homeland Security,https://sam.gov/opp/da9c654d44004472a103cf25ae333771/view,2122301PCH178,Purchasing,,202-447-5478,julia.m.rang@uscg.mil,,"THIS IS A COMBINED SYNOPSIS/SOLICITATION FOR CONSTRUCTION PREPARED IN ACCORDANCE WITH THE FORMAT IN SUBPART 12.6 AS SUPLEMENTED WITH ADDITONAL INFORMATION INCLUDED IN THIS NOTE. THIS ANNOUNCE CONSTITUTES THE ONLY SOLICITATION NUMBER IS 2122301PCH178 . THE CONTRACT TYPE WILL BE A FIRM FIXED PRICE PURCHASE ORDER. THIS SOLICITATION IS FOR GREY WATER PLUMBING REPAIR FOR CLEVELAND HARBOR/MUS UNIT IN THE NINTH COAST GUARD DISTRICT PER THE ATTACHED SOW. ?A STANDARD VENDOR QUOTE IS ACCEPTABLE. QUOTE MUST INCLIDE WAGE RATES THAT MEET OR EXCEED THE FEDERAL STANDARD PER THE CONSTRUCTION WAGES. (SEE ATTACHED) PAST PERFORMANCE REVIEWS ARE REQUIRED WITH QUOTE BY SUBPART 42.15. THE GOVERNMENT WILL AWARD A PURCHASE ORDER RESULTING FROM THIS SYNOPSIS/SOLICITATION WILL BE MORE ADVANTAGEOUS TO THE GOVERNMENT, PRICE AND OTHER FACTORS CONSIDERED. VENDORS DOING BUSINESS WITH THE COAST GUARD MUST BE REGISTERED OR BE WILLING TO REGISTER WITH SYSTEM AWARD MANAGEMENT AT WWW.SAM.GOV. FAR CLAUSES 52.237-1 SITE VISIT AND 52.237-2 PROTECTION OF GOVERNMENT BUILDINGS, EQUIPMENT, AND VEGETATION, AND 52.236-3 SITE INVESTIGATION AND CONDITIONS AFFECING THE WORK ARE APPLICABLE."
"Trades and Subcontracts: HVAC, Refrigeration, Mechanical Bids",OK,Cooling Tower Replacement,State/Local,,"Oklahoma City, Oklahoma",25-05-2022,"Oklahoma City, Oklahoma",https://www.okc.gov/,Bids,Purchasing Official,,405-297-2741,,,Bid #OCAT WRWA 2120 - TRB Cooling Tower Replacement for OCAT
"Trades and Subcontracts: HVAC, Refrigeration, Mechanical Bids",OK,Total Small Business Set-Aside (FAR 19.5): Altitude Chamber,Federal,,Department of Defense,04-05-2022,Department of Defense,https://sam.gov/opp/c3094ed9b50944c9a1a04db37e8507fd/view,FA812622Q0036,Purchasing,,703-695-7145,autumn.james@us.af.mil,,"This is a combined synopsis/solicitation notice for the procurement of Altitude Chamber. This requirement is 100% set-aside for small business. FOB Destination is Tinker AFB OK. Please make sure all provisions and clauses are appropriately filled in (where applicable), when submitting your quote. Please send the actual solicitation completed along with any other documentation to support your company?s quote. Please make sure information stated is readable and legible. This is a Firm Fixed Price procurement, so please state the price on your quote as all inclusive (i.e. shipping, taxes, fees, etc.) Quotes will be accepted on or before the closing date stated on page 1 of the solicitation. When returning this Standard form 1449, please complete the following: 1.? Please complete the Vendor Information, Pricing Information, and Proposed Delivery Date on page 2. 2.? Please ?wet? sign, put the name, title of signer, and date signed on page 2. 3.? Please insert unit price and total amount on page 3. 4.? Please complete information in all the following ?Fill-in?"
"Trades and Subcontracts: HVAC, Refrigeration, Mechanical Bids",OK,HVAC Services - Tulsa,State/Local,,"University of Oklahoma, Oklahoma",05-05-2022,"University of Oklahoma, Oklahoma",https://www.ou.edu/purchasing/bidding/solicitations/active-solicitations/B-23020-23,B-23020-23,Purchasing Department,,(405) 325-2811,melody-woods@ouhsc.edu,,B-23020-23 - OU Tulsa HVAC Services
"Trades and Subcontracts: HVAC, Refrigeration, Mechanical Bids",OR,Total Small Business Set-Aside (FAR 19.5) Detroit Ranger District Fire Sprinkler System Repairs,Federal,,Department of Agriculture,17-05-2022,Department of Agriculture,https://sam.gov/opp/8893b05f34b44c4b88b105bda2c60dad/view,1240BH22Q0029,Purchasing Officer,,504-426-0217,darcy.rapoza@usda.gov,,Detroit Ranger District Fire Sprinkler System Repair
"Trades and Subcontracts: HVAC, Refrigeration, Mechanical Bids",OR,Total Small Business Set-Aside (FAR 19.5): Sole Source Sewage Lift Station Repairs,Federal,,Department of Homeland Security,05-05-2022,Department of Homeland Security,https://sam.gov/opp/66d997b1fd394ac2815ef70b1f989164/view,70Z03322QSEAT0017,Purchasing,,202-447-5478,Jess.k.maanao@uscg.mil,,"The U.S. Coast Guard intends to procure Sewage Lift Station Repairs (SEE NOTE 22) This proposed procurement is for services for which the government intends to solicit and negotiate on a sole source, urgent and compelling basis to Tri - County Plumbing, 1581 Newmark Ave, Coos Bay, OR 97420. Note 22. The proposed contract action is for supplies or services for which the Government intends to solicit and negotiate with only one source under the authority of FAR 6.302. Interested persons may identify their interest and capability to respond to the requirement or submit proposals. This notice of intent is not a request for competitive proposals. However, all proposals received within forty-five days (thirty days if award is issued under an existing basic ordering agreement) after date of publication of this synopsis will be considered by the Government. A determination by the Government not to compete with this proposed contract based upon responses to this notice is solely within the discretion of the Government. Information received will normally be considered solely for the purpose of determining whether to conduct a competitive procurement."
"Trades and Subcontracts: HVAC, Refrigeration, Mechanical Bids",OR,5-Site Mechanical Repairs and Controls Replacement -multiple buildings,State/Local,,State of Oregon,18-05-2022,State of Oregon,https://oregonbuys.gov/bso/external/bidDetail.sdo?docId=S-P26028-00002943&external=true&parentUrl=close,S-P26028-00002943,Purchasing Director,,503-378-4642,,,5-Site Mechanical Repairs and Controls Replacement -multiple buildings
"Trades and Subcontracts: HVAC, Refrigeration, Mechanical Bids",OR,Total Small Business Set-Aside (FAR 19.5): Clinic Sewage Lift Station,Federal,,Department of Homeland Security,05-05-2022,Department of Homeland Security,https://sam.gov/opp/d4cbae51e5ca4c679c44804d89cbcffe/view,70Z03322QSEAT0223-1,Purchasing,,202-447-5478,Jess.k.maanao@uscg.mil,,"DESCRIPTION:? The U.S. Coast Guard intends to procure Sewage Lift Station Pump and Piping Repair.? This notice is a combined synopsis/solicitation for a commercial item in accordance with Federal Acquisition Regulation Subpart 12.6, as supplemented with additional information included in this notice. This announcement constitutes the only solicitation; proposals are being requested and a written solicitation will not be issued. Therefore, please read this entire notice, the instructions herein, and the attachment documents carefully.? This acquisition is on a Small Business Set-Aside only.? HOW TO RESPOND: In order to compete for this project, interested parties must be registered in SAM (System for Award Management) prior to close of this solicitation. https://www.sam.gov/portal/public/SAM/. The vendors SAM registration must be in an ?ACTIVE? status prior to award. Vendors must ensure that the above listed NAICS codes are listed on their SAM registration to perform this type of service and demonstrate that they are qualified to perform the work by providing a brief (20 pages or less) Technical and Cost Proposal by 2:00 PM, PST Apr 5, 2022.? Technical proposals must include: (1) Specific approach in meeting requirements outlined in the Statement of Work and compatibility of system/process with existing agency configuration. (2) History (current or within the last 18 months) of projects similar in scope and nature, with specific references (including project identifier/contract number and description, period of performance, dollar amount, client name and current telephone number).? References will be checked to validate the information provided and to determine reliability/dependability.? (3) Key personnel (those who would have the primary responsibility for performing and/or managing the project) with relevant qualifications and specific experience. COST PROPOSALS:? The contract will be awarded using simplified acquisition procedures in accordance with FAR part 13 and part 15 provide Firm Fixed-Price ?broken out by labor hours, labor category, materials, and other direct costs?. Offerors must submit an original and one copy of the proposal to Jess Maanao, 2000 Connecticut Ave, North Bend Or, 97459.? Electronic transmissions to Jess.K.Maanao@uscg.mil are acceptable, but must be timely.? EVALUATION CRITERIA: (1) Price and price-related factors.? (2) Technical approach.? (3) Past performance of your organization, including adherence to schedules and budgets, the acceptability of previous products delivered, effectiveness of program management, and the offeror's willingness to cooperate with the customer in both routine matters and when confronted by unexpected difficulties. This will be a Best-Value award determination.? Price and Past Performance will be a factor, but technical factors are far more important.? INQUIRIES: Telephone inquiries are strongly discouraged. All inquiries must include the solicitation number, your full name, organization name, address, phone and fax numbers, and must be received by 12:00 (noon) PST, Apr 27, 2022.? It is the responsibility of the Offeror to ensure the proposal is received by the date and time shown above. 4/25/2022? - Amendment to the solicitaiton.? Please email jess.k.maanao@uscg.mil for site drawing. The system will not allow me to upload due to file type.?"
"Trades and Subcontracts: HVAC, Refrigeration, Mechanical Bids",OR,Total Small Business Set-Aside (FAR 19.5): Clinic Sewage Lift Station,Federal,,Department of Homeland Security,05-05-2022,Department of Homeland Security,https://sam.gov/opp/91368d89a5094acab653857e0e2a2092/view,70Z03322QSEAT0223-1,Purchasing,,202-447-5478,Jess.k.maanao@uscg.mil,,"DESCRIPTION:? The U.S. Coast Guard intends to procure Sewage Lift Station Pump and Piping Repair.? This notice is a combined synopsis/solicitation for a commercial item in accordance with Federal Acquisition Regulation Subpart 12.6, as supplemented with additional information included in this notice. This announcement constitutes the only solicitation; proposals are being requested and a written solicitation will not be issued. Therefore, please read this entire notice, the instructions herein, and the attachment documents carefully.? This acquisition is on a Small Business Set-Aside only.? HOW TO RESPOND: In order to compete for this project, interested parties must be registered in SAM (System for Award Management) prior to close of this solicitation. https://www.sam.gov/portal/public/SAM/. The vendors SAM registration must be in an ?ACTIVE? status prior to award. Vendors must ensure that the above listed NAICS codes are listed on their SAM registration to perform this type of service and demonstrate that they are qualified to perform the work by providing a brief (20 pages or less) Technical and Cost Proposal by 2:00 PM, PST Apr 5, 2022.? Technical proposals must include: (1) Specific approach in meeting requirements outlined in the Statement of Work and compatibility of system/process with existing agency configuration. (2) History (current or within the last 18 months) of projects similar in scope and nature, with specific references (including project identifier/contract number and description, period of performance, dollar amount, client name and current telephone number).? References will be checked to validate the information provided and to determine reliability/dependability.? (3) Key personnel (those who would have the primary responsibility for performing and/or managing the project) with relevant qualifications and specific experience. COST PROPOSALS:? The contract will be awarded using simplified acquisition procedures in accordance with FAR part 13 and part 15 provide Firm Fixed-Price ?broken out by labor hours, labor category, materials, and other direct costs?. Offerors must submit an original and one copy of the proposal to Jess Maanao, 2000 Connecticut Ave, North Bend Or, 97459.? Electronic transmissions to Jess.K.Maanao@uscg.mil are acceptable, but must be timely.? EVALUATION CRITERIA: (1) Price and price-related factors.? (2) Technical approach.? (3) Past performance of your organization, including adherence to schedules and budgets, the acceptability of previous products delivered, effectiveness of program management, and the offeror's willingness to cooperate with the customer in both routine matters and when confronted by unexpected difficulties. This will be a Best-Value award determination.? Price and Past Performance will be a factor, but technical factors are far more important.? INQUIRIES: Telephone inquiries are strongly discouraged. All inquiries must include the solicitation number, your full name, organization name, address, phone and fax numbers, and must be received by 12:00 (noon) PST, Apr 27, 2022.? It is the responsibility of the Offeror to ensure the proposal is received by the date and time shown above."
"Trades and Subcontracts: HVAC, Refrigeration, Mechanical Bids",OR,Total Small Business Set-Aside (FAR 19.5): REPLACE FIRE SUPPRESSION SYSTEMS AT FCI SHERIDAN CONTROL CENTER,Federal,,Department of Justice,12-05-2022,Department of Justice,https://sam.gov/opp/89304fe8967c4765aab9f7e86533f5aa/view,15B61222Q00000007,Purchasing,,888-REG-FAIR,d23smith@bop.gov,,"The Federal Bureau of Prisons (FBOP) is issuing solicitation?15B61222Q00000007?for the award of a firm-fixed-price construction contract for a projected entitled?REPLACE HALON FIRE SUPPRESSION SYSTEM AT FCI SHERIDAN CONTROL CENTER.? FCI Sheridan is a federal correctional facility located at?27072 BALLSTON ROAD?SHERIDAN, OR 97378-0721. This project consists of furnishing all equipment, materials and labor for the replacement of a Halon fire suppression system with Novec 1230 fire suppression system. This project will consist of the following: ? ? ?1) Remove and dispose of existing halon fire suppression system ? ? ?2) Reuse current components such as piping (where possible) ? ? ?3) Install new components and Novec 1230 ? ? ?4) Repair and restore all finishes impacted by the removal and installation ? ? ?5) Test and certify the new suppression system See the Statement of Work/Specifications attachment included with this solicitation for the complete requirements of the work to be performed. Site Visit: An organized site visit has been scheduled for May 2, 2022 at 10:00 AM local time.? Criminal History Check forms due by 4:00 PM on April 27, 2022 to txhubbard@bop.gov. The performance period for the project will be 84 days from the issuance of the award. The NAICS code for this requirement is 238220 with a corresponding small business size standard of $16.5 million. Pursuant to the Federal Acquisition Regulation (FAR) 36.204, the estimated magnitude of this project lies less than $25,000. (NOTE: This range is one of 8 available ranges from FAR 36.204 and is not meant to imply that the project has necessarily been estimated/budgeted to the maximum of the selected range. It merely conveys the estimate/budget lies somewhere within that range.) This solicitation will be distributed solely through the Contract Opportunity website at https://www.sam.gov. Hard copies of the solicitation will not be made available.? The website provides download instructions. The ""Sensitive/Secure package Upload"" option will be selected for this procurement.? All locked documents uploaded, to include the statement of work, will require an active SAM vendor registration to obtain access. If you encounter problems accessing these documents, please contact the Federal Service Desk at 866-606-8220.? All future information about this solicitation, including any amendments, will also be distributed solely through this website. Interested parties are responsible for monitoring this website to ensure they have the most recent information about this proposed contract action. IMPORTANT: Any contractor interested in obtaining a contract award with the Federal Bureau of Prisons must be registered in https;//www.sam.gov in order to qualify for award.? Your business size metrics information entered in your Sam.gov registration must be less than or equal to the size standard specified above. Each bidder's SAM registration will be reviewed by the Government to confirm your business size meets the small business standard.? All bidders are urged to double check their SAM registration and update as necessary. This is a 100 percent small business set-aside.?You must be registered in SAM as a small business."
