category_id,state,title,type,naic_code,buyer,deadline,agency,contract_link,notice_id,purchasing_department,contact_office_name,contact_officer_number,contact_officer_email,keywords,description
" IT: Security - Cyber, Firewall, Technology Bids",WV,Fortinet 100F Firewall w/Installation,State/Local,,State of West Virginia,"Jun 10, 2022",State of West Virginia,https://prd311.wvoasis.gov/PRDVSS1X1/Advantage4,"0402-EDD2200000077-1    		 ",Purchasing Department,,304-558-2538,,,"Fortinet 100F Firewall w/Installation, or Equal

DEPARTMENT OF EDUCATION
Michelle L Childers

ARFQ-0402-EDD2200000077-1
Agency Request for Quote (ARFQ)
Info Technology

06/10/2022 10:30 AM EDT
13 Days, 19:31:14
Open"
" IT: Security - Cyber, Firewall, Technology Bids",QC,Acquisition of a Firewall Solution,State/Local,,Province of Quebec,"Jun 20, 2022",Province of Quebec,https://seao.ca/OpportunityPublication/ConsulterAvis/DuJour?ItemId=ee1c306c-28dc-4da7-8001-a140a902b6ad&SubCategoryCode=G8&callingPage=4&ColumnAction=1&searchId=a08602ee-aa01-4d52-8fd4-db3962bbefee&VPos=417,"DRI-2022-001/1610101    		 ",Tender Ffice,,514-856-6600,acquisitions@taq.gouv.qc.ca,,"Order
DRI-2022-001/1610101
Acquisition of a firewall solution
Tender Announcement - Computer Hardware and Software
Administrative Tribunal of Quebec 2022-05-30 5:38 p.m. 2022-06-20 12 p.m."
" IT: Medical Coding and Billing, Health Records, Hospital Software Bids",CA,RFP for Patient Choice Referral List Software,State/Local,,"San Francisco County, California","Jun 21, 2022","San Francisco County, California",https://sfcitypartner.sfgov.org/pages/Events-BS3/event-search.aspx,"0000007074    		 ",Purchasing,,415-554-6743,,,"The San Francisco Department of Public Health (DPH) Zuckerberg General Hospital is currently seeking a software application that will generate a “Choice List” for patients of services that accept their insurance and meet their specific needs, and will meet Medi-Cal regulations by setting up an interface with Epic that allows for clinical documents and patient demographic information to be accessed and attached to referrals that can be electronically sent to qualified providers.

**Vendor’s proposed solution must be published as an available application in the Epic App Orchard at the time of bid response.**

For details, please review the attached RFP document and Zip files (A1, A2, A3) containing required forms and important supporting documentation.

For questions, please contact Ron Rossi at ron.rossi@sfdph.org.

SCHEDULE

RFP notice mailed to vendors		05/18/2022
Publication of RFP		               05/18/2022
Letter of Intent (LOI)		       05/30/2022

THE LETTER OF INTENT IS MANDATORY AND REQUIRED IN ORDER TO SUBMIT PROPOSALS.

E-Questions (begin)		     05/30/2022

ONLY VENDORS THAT SUBMITTED AN LOI BY THE DUE DATE CAN E-MAIL
QUESTIONS CONCERNING THE SPECIFICS OF THE PROGRAM.

E-Questions (end)	                 	06/06/2022
Submissions Due	11:00 AM 	06/21/2022

Estimated Dates		
Initial Review		                 June 2022
Technical Review		         June 2022
Announcement of Award		 July 2022
Contract certification		 August 2022
Start Date	                 	 August 2022
Event ID: SFGOV-0000007074"
" IT: Medical Coding and Billing, Health Records, Hospital Software Bids",CA,RFP for Laboratory Information Management System Replacement,State/Local,,"Los Angeles, California","Jun 20, 2022","Los Angeles, California",https://www.rampla.org/s/opportunity-details?id=0066g00003aSaEdAAK,"RFP 90680    		 ",Purchasing,,213-978-0781,,,RFP 90680 - LABORATORY INFORMATION MANAGEMENT SYSTEM REPLACEMENT
" IT: Medical Coding and Billing, Health Records, Hospital Software Bids",CA,RFP for Laboratory Information Management System,State/Local,,"Vallejo, California","Jun 6, 2022","Vallejo, California",,"2022-01    		 ",Purchasing,,,,,"The objective of this Request For Proposal (RFP) is to seek proposals from qualified software vendors for a Laboratory Information Management System (LIMS), along with related implementation services.

Vidia Gillula / 707-315-3591
vidia.gillula@cityofvallejo.net"
" IT: Medical Coding and Billing, Health Records, Hospital Software Bids",FL, Healthcare Supply Chain Benchmarking Analysis Tool ,State/Local,,"Broward Health, Florida","Jun 8, 2022","Broward Health, Florida",https://vendor.browardhealth.org/-/media/files/vendor/purchasing/healthcare-supplychain-benchmarking-analysis-tool-rfp.pdf,"76776c53-2721    		 ",Purchasing,,954-355-4400,,,Healthcare Supply Chain Benchmarking Analysis Tool - Invitation 76776c53-2721-4b1d-9fd5-0bfa477a7820 Download
" IT: Medical Coding and Billing, Health Records, Hospital Software Bids",FL,Electronic Mass Spectral Library of Designer Drugs,State/Local,,State of Florida,Today ,State of Florida,https://vendor.myfloridamarketplace.com/search/bids,"FDLE-SS-2239    		 ",Purchasing,,850-488-8440,,,"Electronic Mass Spectral Library of Designer Drugs 	
FDLE-SS-2239 	1 	Department of Law Enforcement (FDLE) 	Single Source 	20 days, 12 hours 33 minutes 	06/01/2022"
" IT: Medical Coding and Billing, Health Records, Hospital Software Bids",KY,"Electronic Health Records and Billing System	",State/Local,,"Louisville Metro Government, Kentucky","Jun 6, 2022","Louisville Metro Government, Kentucky",https://louisvilleky.gov/government/management-budget/procurement,"RFP220187	    		 ",Purchasing,,502-574-5796,kim.henry@louisvilleky.gov,,"RFP220187	
Software and Implementation Services for an Electronic Health Records and Billing System	
Health & Wellness	
Jun 6th 2022, 3:00 PM EDT

Contact Information:  Kim Henry, kim.henry@louisvilleky.gov

Software and Implementation Services for an Electronic Health Records and Billing System"
" IT: Medical Coding and Billing, Health Records, Hospital Software Bids",MD,Health Data Utility Frame Work,State/Local,,Maryland Department of Health and Mental Hygiene,Today ,Maryland Department of Health and Mental Hygiene,https://emma.maryland.gov/page.aspx/en/bpm/process_manage_extranet/45083,"BPM029777    		 ",Purchasing,,410-767-6500,,,"The Maryland Health Care Commission (MHCC) seeks a Contractor (also referred to as Offeror herein) to develop a Health Data Utility (HDU) Framework – A Guide to Implementation (Framework) that will assist Maryland, including government, health care organizations, software developers, and health information exchange (HIE) organizations to implement an HDU.  The purpose of the HDU Framework is to guide (1) the collection, aggregation, and analysis of clinical information, public health data, and health administrative and operations data to assist providers in care delivery and public health leaders in the evaluation of interventions and health equity; (2) the communication of data from public health officials and providers to advance disease control and health equity; and (3) the enhancement and acceleration of interoperability of health information throughout the State and across states.  The HDU Framework will serve as the basis for fully implementing the HDU in Maryland and a model for developing HDUs in other states."
" IT: Medical Coding and Billing, Health Records, Hospital Software Bids",MA,RFR for the Soldiers' Homes Electronic Medical Record (EMR) Implementation,State/Local,,State of Massachusetts,"Jun 30, 2022",State of Massachusetts,https://www.commbuys.com/bso/external/bidDetail.sdo?docId=BD-22-1039-EHS01-ASHWA-74373,"BD-22-1039-EHS01-ASH    		 ",Purchasing,,617-720-3300,,,22EHSKASOHOEMRIMP: RFR for the Soldiers' Homes Electronic Medical Record (EMR) Implementation
