category_id,state,title,type,naic_code,buyer,deadline,agency,contract_link,notice_id,purchasing_department,contact_office_name,contact_officer_number,contact_officer_email,keywords,description
"Supplies: Hardware, Abrasive, Nuts, Bolts, Bearing Bids",DL,Defense Logistics Agency is Seeking Bids for Retainer Roller Bea,Federal,,Defense Logistics Agency,14-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A622Q1360,SPE4A622Q1360,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1179 EA Retainer Roller Bea - Small Business Set-Aside 100% - FSC #3110
"Supplies: Hardware, Abrasive, Nuts, Bolts, Bearing Bids",DL,Defense Logistics Agency is Seeking Bids for Bearing Ball Annula,Federal,,Defense Logistics Agency,,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A122T2204,SPE4A122T2204,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 115 EA Bearing Ball Annula - FSC #3110
"Supplies: Hardware, Abrasive, Nuts, Bolts, Bearing Bids",DL,Defense Logistics Agency is Seeking Bids for Bearing Ball Annula,Federal,,Defense Logistics Agency,05-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A622T52R9,SPE4A622T52R9,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 69 EA Bearing Ball Annula - FSC #3110
"Supplies: Hardware, Abrasive, Nuts, Bolts, Bearing Bids",DL,Defense Logistics Agency is Seeking Bids for Bearing Sleeve,Federal,,Defense Logistics Agency,05-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A622T52R7,SPE4A622T52R7,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 2 EA Bearing Sleeve - FSC #3120
"Supplies: Hardware, Abrasive, Nuts, Bolts, Bearing Bids",DL,Defense Logistics Agency is Seeking Bids for Bearing Ball Annular,Federal,,Defense Logistics Agency,05-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A622T52R3,SPE4A622T52R3,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 83 EA Bearing Ball Annular - FSC #3110
"Supplies: Hardware, Abrasive, Nuts, Bolts, Bearing Bids",DL,Defense Logistics Agency is Seeking Bids for Bushing Sleeve,Federal,,Defense Logistics Agency,05-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A622T52N0,SPE4A622T52N0,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Bushing Sleeve - FSC #3120
"Supplies: Hardware, Abrasive, Nuts, Bolts, Bearing Bids",DL,Defense Logistics Agency is Seeking Bids for Bearing Roller Need,Federal,,Defense Logistics Agency,05-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A622T52M7,SPE4A622T52M7,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Bearing Roller Need - FSC #3110
"Supplies: Hardware, Abrasive, Nuts, Bolts, Bearing Bids",DL,Defense Logistics Agency is Seeking Bids for Bushing Sleeve,Federal,,Defense Logistics Agency,05-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A622T52K0,SPE4A622T52K0,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 355 EA Bushing Sleeve - FSC #3120
"Supplies: Hardware, Abrasive, Nuts, Bolts, Bearing Bids",DL,Defense Logistics Agency is Seeking Bids for Bearing Plain Self-Al,Federal,,Defense Logistics Agency,05-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A622T52H6,SPE4A622T52H6,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 8 EA Bearing Plain Self-Al - FSC #3120
"Supplies: Hardware, Abrasive, Nuts, Bolts, Bearing Bids",DL,Defense Logistics Agency is Seeking Bids for Bearing Plain Rod E,Federal,,Defense Logistics Agency,05-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A622T52H4,SPE4A622T52H4,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 69 EA Bearing Plain Rod E - FSC #3120
"Supplies: Hardware, Abrasive, Nuts, Bolts, Bearing Bids",DL,Defense Logistics Agency is Seeking Bids for Bearing Sleeve,Federal,,Defense Logistics Agency,05-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A622T52H0,SPE4A622T52H0,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Bearing Sleeve - FSC #3120
"Supplies: Hardware, Abrasive, Nuts, Bolts, Bearing Bids",DL,Defense Logistics Agency is Seeking Bids for Bushing,Federal,,Defense Logistics Agency,05-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A622T52F6,SPE4A622T52F6,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 2 EA Bushing - FSC #3120
"Supplies: Hardware, Abrasive, Nuts, Bolts, Bearing Bids",DL,Defense Logistics Agency is Seeking Bids for Ball Bearing,Federal,,Defense Logistics Agency,05-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A622T52E9,SPE4A622T52E9,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 29 EA Ball Bearing - FSC #3110
"Supplies: Hardware, Abrasive, Nuts, Bolts, Bearing Bids",DL,Defense Logistics Agency is Seeking Bids for Bearing Ball Annular,Federal,,Defense Logistics Agency,05-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A622T52E8,SPE4A622T52E8,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 35000 EA Bearing Ball Annular - Small Business Set-Aside 100% - FSC #3110
"Supplies: Hardware, Abrasive, Nuts, Bolts, Bearing Bids",DL,Defense Logistics Agency is Seeking Bids for Bushing Sleeve,Federal,,Defense Logistics Agency,05-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A622T52E2,SPE4A622T52E2,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 257 EA Bushing Sleeve - FSC #3120
"Supplies: Hardware, Abrasive, Nuts, Bolts, Bearing Bids",DL,Defense Logistics Agency is Seeking Bids for Bushing Sleeve,Federal,,Defense Logistics Agency,05-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A622T52D8,SPE4A622T52D8,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Bushing Sleeve - FSC #3120
