category_id,state,title,type,naic_code,buyer,deadline,agency,contract_link,notice_id,purchasing_department,contact_office_name,contact_officer_number,contact_officer_email,keywords,description
" Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Seat Valve,Federal,,Defense Logistics Agency,"Jun 13, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7MC22T211S,"SPE7MC22T211S    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Seat Valve  - FSC #4820
" Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Stem Fluid Valve,Federal,,Defense Logistics Agency,"Jun 13, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7MC22T211Q,"SPE7MC22T211Q    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Stem Fluid Valve  - FSC #4820
" Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Valve Ball,Federal,,Defense Logistics Agency,"Jun 13, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7MC22T211M,"SPE7MC22T211M    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 5 EA Valve Ball  - FSC #4820
" Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Valve Check,Federal,,Defense Logistics Agency,"Jun 13, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7MC22T211K,"SPE7MC22T211K    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Valve Check  - FSC #4820
" Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Seat Valve,Federal,,Defense Logistics Agency,"Jun 13, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7MC22T211J,"SPE7MC22T211J    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Seat Valve  - FSC #4820
" Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Disk Valve,Federal,,Defense Logistics Agency,"Jun 13, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7MC22T211H,"SPE7MC22T211H    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Disk Valve  - FSC #4820
" Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Valve Ball,Federal,,Defense Logistics Agency,"Jun 13, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7MC22T211G,"SPE7MC22T211G    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Valve Ball  - FSC #4820
" Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Valve Safety Relief,Federal,,Defense Logistics Agency,"Jun 13, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7MC22T211E,"SPE7MC22T211E    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 2 EA Valve Safety Relief  - FSC #4820
" Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Valve Check,Federal,,Defense Logistics Agency,"Jun 13, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7MC22T211D,"SPE7MC22T211D    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 11 EA Valve Check  - FSC #4820
" Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Valve Safety Relief,Federal,,Defense Logistics Agency,"Jun 13, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7MC22T211C,"SPE7MC22T211C    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 3 EA Valve Safety Relief  - FSC #4820
" Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Valve Check,Federal,,Defense Logistics Agency,"Jun 13, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7MC22T211B,"SPE7MC22T211B    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 5 EA Valve Check  - FSC #4820
" Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Parts Kit Valve,Federal,,Defense Logistics Agency,"Jun 13, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7MC22T211A,"SPE7MC22T211A    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 5 EA Parts Kit Valve  - FSC #4810
" Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Slide Directional C,Federal,,Defense Logistics Agency,"Jun 13, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7MC22T210Z,"SPE7MC22T210Z    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 5 EA Slide Directional C  - FSC #4820
" Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Valve Solenoid,Federal,,Defense Logistics Agency,"Jun 13, 2022",Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7MC22T210X,"SPE7MC22T210X    		    		 ",Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 3 EA Valve Solenoid  - FSC #4810
