category_id,state,title,type,naic_code,buyer,deadline,agency,contract_link,notice_id,purchasing_department,contact_office_name,contact_officer_number,contact_officer_email,keywords,description
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Nut Tube Coupling R,Federal,,Defense Logistics Agency,16-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M322T7553,SPE7M322T7553,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 4 EA Nut Tube Coupling R - FSC #4730
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Fitting Lubricant P,Federal,,Defense Logistics Agency,16-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M322T7552,SPE7M322T7552,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Fitting Lubricant P - FSC #4730
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Adapter Straight Pi,Federal,,Defense Logistics Agency,16-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M322T7551,SPE7M322T7551,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 3 EA Adapter Straight Pi - FSC #4730
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Nipple Boss,Federal,,Defense Logistics Agency,16-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M322T7550,SPE7M322T7550,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Nipple Boss - FSC #4730
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Plug Pipe,Federal,,Defense Logistics Agency,16-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M322T7549,SPE7M322T7549,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Plug Pipe - FSC #4730
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Plug Pipe,Federal,,Defense Logistics Agency,16-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M322T7548,SPE7M322T7548,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 2 EA Plug Pipe - FSC #4730
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Adapter Straight Tu,Federal,,Defense Logistics Agency,16-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M322T7547,SPE7M322T7547,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 10 EA Adapter Straight Tu - FSC #4730
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Fitting Lubrication,Federal,,Defense Logistics Agency,16-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M322T7546,SPE7M322T7546,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Fitting Lubrication - FSC #4730
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Elbow Hose To Boss,Federal,,Defense Logistics Agency,16-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M322T7545,SPE7M322T7545,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 2 EA Elbow Hose To Boss - FSC #4730
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Adapter Straight Pi,Federal,,Defense Logistics Agency,16-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M222T4505,SPE7M222T4505,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 14 EA Adapter Straight Pi - FSC #4730
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Disk Valve,Federal,,Defense Logistics Agency,16-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M222T4502,SPE7M222T4502,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 3 EA Disk Valve - FSC #4820
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Sleeve Clinch Tube,Federal,,Defense Logistics Agency,16-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M222T4498,SPE7M222T4498,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 212 EA Sleeve Clinch Tube - FSC #4730
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Elbow Hose,Federal,,Defense Logistics Agency,16-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M222T4493,SPE7M222T4493,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 22 EA Elbow Hose - FSC #4730
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Adapter Straight Pi,Federal,,Defense Logistics Agency,16-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M222T4492,SPE7M222T4492,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 10 EA Adapter Straight Pi - FSC #4730
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Elbow Pipe,Federal,,Defense Logistics Agency,16-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M222T4486,SPE7M222T4486,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 3063 EA Elbow Pipe - FSC #4730
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Hose Assembly Nonme,Federal,,Defense Logistics Agency,18-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M122U1007,SPE7M122U1007,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 185 EA Hose Assembly Nonme - FSC #4720
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Coupling Pipe,Federal,,Defense Logistics Agency,18-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M122U0985,SPE7M122U0985,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1880 EA Coupling Pipe - Small Business Set-Aside 100% - FSC #4730
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Hose Assembly Nonme,Federal,,Defense Logistics Agency,18-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M122U0976,SPE7M122U0976,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1829 EA Hose Assembly Nonme - Service Disabled Veteran-Owned Small Business (SDVOSB) Set-Aside 100% - FSC #4720
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Valve Globe,Federal,,Defense Logistics Agency,18-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M122U0974,SPE7M122U0974,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 65 EA Valve Globe - Small Business Set-Aside 100% - FSC #4820
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Regulator Thermosta,Federal,,Defense Logistics Agency,16-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M122T319C,SPE7M122T319C,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Regulator Thermosta - FSC #4820
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Disk Valve,Federal,,Defense Logistics Agency,16-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M122T318W,SPE7M122T318W,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 10 EA Disk Valve - FSC #4820
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Stem Fluid Valve,Federal,,Defense Logistics Agency,16-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M122T318T,SPE7M122T318T,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 4 EA Stem Fluid Valve - FSC #4820
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Valve Check,Federal,,Defense Logistics Agency,16-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M122T317Z,SPE7M122T317Z,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Valve Check - FSC #4820
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Valve Assembly,Federal,,Defense Logistics Agency,16-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M122T317Y,SPE7M122T317Y,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Valve Assembly - FSC #4810
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Valve Ball,Federal,,Defense Logistics Agency,16-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M122T317X,SPE7M122T317X,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Valve Ball - FSC #4820
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Parts Kit Splash Sh,Federal,,Defense Logistics Agency,16-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M122T317U,SPE7M122T317U,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Parts Kit Splash Sh - FSC #4820
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Stem Fluid Valve,Federal,,Defense Logistics Agency,16-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M122T317S,SPE7M122T317S,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 2 EA Stem Fluid Valve - FSC #4820
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Retainer Seat Valve,Federal,,Defense Logistics Agency,16-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M122T317R,SPE7M122T317R,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Retainer Seat Valve - FSC #4820
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Hose Air Duct,Federal,,Defense Logistics Agency,10-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M122Q0645,SPE7M122Q0645,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 2 EA Hose Air Duct - FSC #4720
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Hose Assembly Nonme,Federal,,Defense Logistics Agency,11-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M122Q0642,SPE7M122Q0642,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 79 EA Hose Assembly Nonme - FSC #4720
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Hose Assembly Nonme,Federal,,Defense Logistics Agency,16-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M022T6401,SPE7M022T6401,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 2 EA Hose Assembly Nonme - FSC #4720
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Hose Assembly Nonme,Federal,,Defense Logistics Agency,16-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M022T6400,SPE7M022T6400,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Hose Assembly Nonme - FSC #4720
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Adapter Straight Pi,Federal,,Defense Logistics Agency,16-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M022T6399,SPE7M022T6399,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 20 EA Adapter Straight Pi - FSC #4730
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Adapter Straight Pi,Federal,,Defense Logistics Agency,16-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M022T6393,SPE7M022T6393,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 2 EA Adapter Straight Pi - FSC #4730
"Supplies: Plumbing, Irrigation, Water Meters, Pipe, Valves Bids",DL,Defense Logistics Agency is Seeking Bids for Tee Pipe To Tube,Federal,,Defense Logistics Agency,16-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M022T6387,SPE7M022T6387,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 2 EA Tee Pipe To Tube - FSC #4730
